GA,District 44,2014,D,-1,1.0,0,0
GA,District 45,2014,R,-1,0,1.0,0
GA,District 46,2014,R,-1,0,1.0,0
GA,District 47,2014,R,-1,0,1.0,0
GA,District 48,2014,R,-1,0,1.0,0
GA,District 49,2014,R,-1,0,1.0,0
GA,District 5,2014,D,-1,1.0,0,0
GA,District 50,2014,R,-1,0,1.0,0
GA,District 51,2014,R,-1,0,1.0,0
GA,District 52,2014,R,-1,0,1.0,0
GA,District 53,2014,R,-1,0,1.0,0
GA,District 54,2014,R,-1,0,1.0,0
GA,District 55,2014,D,-1,1.0,0,0
GA,District 56,2014,R,-1,15087.0,34734.0,0
GA,District 6,2014,R,-1,18904.0,29383.0,0
GA,District 7,2014,R,-1,0,1.0,0
GA,District 8,2014,R,-1,13441.0,21345.0,0
GA,District 9,2014,R,-1,18155.0,36764.0,0
HI,  1  ,2016,D,-1,14488.0,0.0,1816.0
HI,  10  ,2016,D,-1,13845.0,0.0,2712.0
HI,  11  ,2016,D,-1,14943.0,3416.0,791.0
HI,  13  ,2016,D,-1,10815.0,3826.0,593.0
HI,  14  ,2016,D,-1,1.0,0.0,0
HI,  15  ,2016,D,-1,9226.0,0.0,1711.0
HI,  19  ,2016,D,-1,7880.0,4912.0,0
HI,  2  ,2016,D,-1,11664.0,0.0,2488.0
HI,  20  ,2016,D,-1,1.0,0.0,0
HI,  22  ,2016,D,-1,1.0,0.0,0
HI,  25  ,2016,D,-1,14212.0,6886.0,0
HI,  5  ,2016,D,-1,1.0,0.0,0
HI,  8  ,2016,D,-1,1.0,0.0,0
HI,  9  ,2016,D,-1,13433.0,11985.0,0
HI,District 1,2014,D,-1,11638.0,0,1850.0
HI,District 12,2014,D,-1,6426.0,4544.0,0
HI,District 16,2014,D,-1,1.0,0,0
HI,District 17,2014,D,-1,8312.0,0,3531.0
HI,District 18,2014,D,-1,10253.0,7345.0,389.0
HI,District 21,2014,D,-1,6079.0,2868.0,0
HI,District 23,2014,D,-1,5319.0,4854.0,0
HI,District 24,2014,D,-1,13814.0,4625.0,0
HI,District 3,2014,D,-1,8896.0,0,1891.0
HI,District 4,2014,D,-1,8882.0,0,2536.0
HI,District 5,2014,D,-1,9770.0,4149.0,0
HI,District 6,2014,D,-1,7210.0,2916.0,1196.0
HI,District 7,2014,D,-1,1.0,0,0
